id,text,route_airports,q_line,fir,q_code,traffic,purpose,scope,lower_limit,upper_limit,coords_radius,a_field,b_field,c_field,d_field,e_field,category,severity
KOSH-07-026,"07/026 NOTAMN 
Q) KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005 
A) KOSH 
B) 2607161130 
C) 2607302330 

E) RWY 36 PAPI U/S",KOSH,KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005,KZAU,QLPAS,IV,BO,A,0.0,999.0,4359N08833W005,KOSH,2607161130,2607302330,,RWY 36 PAPI U/S,runway,critical
KOSH-07-025,"07/025 NOTAMN 
Q) KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005 
A) KOSH 
B) 2607161130 
C) 2607302330 

E) RWY 09 PAPI U/S",KOSH,KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005,KZAU,QLPAS,IV,BO,A,0.0,999.0,4359N08833W005,KOSH,2607161130,2607302330,,RWY 09 PAPI U/S,runway,critical
KOSH-07-024,"07/024 NOTAMN 
Q) KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005 
A) KOSH 
B) 2607161130 
C) 2607302330 

E) RWY 27 PAPI U/S",KOSH,KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005,KZAU,QLPAS,IV,BO,A,0.0,999.0,4359N08833W005,KOSH,2607161130,2607302330,,RWY 27 PAPI U/S,runway,critical
KOSH-07-023,"07/023 NOTAMN 
Q) KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005 
A) KOSH 
B) 2607161130 
C) 2607302330 

E) RWY 18 PAPI U/S",KOSH,KZAU/QLPAS/IV/BO/A/000/999/4359N08833W005,KZAU,QLPAS,IV,BO,A,0.0,999.0,4359N08833W005,KOSH,2607161130,2607302330,,RWY 18 PAPI U/S,runway,critical
KOSH-07-021,"07/021 NOTAMN 
Q) KZAU/QLIAS/IV/BO/A/000/999/4359N08833W005 
A) KOSH 
B) 2607161130 
C) 2607302330 

E) RWY 27 RWY END ID LGT 
 U/S",KOSH,KZAU/QLIAS/IV/BO/A/000/999/4359N08833W005,KZAU,QLIAS,IV,BO,A,0.0,999.0,4359N08833W005,KOSH,2607161130,2607302330,,"RWY 27 RWY END ID LGT 
 U/S",runway,critical
KACK-03-142,"03/142 NOTAMR 
Q) KZBW/QCAAS/IV/B/AE/000/999/4116N07001W025 
A) ACK 
B) 2603311847 
C) 2610012111EST 
E) VOR VOICE U/S",KACK,KZBW/QCAAS/IV/B/AE/000/999/4116N07001W025,KZBW,QCAAS,IV,B,AE,0.0,999.0,4116N07001W025,ACK,2603311847,2610012111EST,,VOR VOICE U/S,navaid,critical
KACK-04-132,"04/132 NOTAMR 
Q) KZBW/QLIAS/IV/BO/A/000/999/4115N07003W005 
A) KACK 
B) 2604292053 
C) 2609022359EST 

E) RWY 15 RWY END ID LGT 
 U/S",KACK,KZBW/QLIAS/IV/BO/A/000/999/4115N07003W005,KZBW,QLIAS,IV,BO,A,0.0,999.0,4115N07003W005,KACK,2604292053,2609022359EST,,"RWY 15 RWY END ID LGT 
 U/S",runway,critical
KACK-07-034,"07/034 NOTAMN 
Q) KZBW/QCTAS/I/B/A/000/999/4115N07003W005 
A) KACK 
B) 2607151500 
C) 2607152100 
E) TAR/SSR U/S",KACK,KZBW/QCTAS/I/B/A/000/999/4115N07003W005,KZBW,QCTAS,I,B,A,0.0,999.0,4115N07003W005,KACK,2607151500,2607152100,,TAR/SSR U/S,navaid,critical
KMVY-4-0924,"Q) KZBW/QPIXX/I/NBO/A/000/999/4123N07036W005
A) KMVY
B) 2409261627
C) 2609251626EST
E) MVY MARTHA'S VINEYARD, VINEYARD HAVEN, MA.
ILS OR LOC RWY 24, AMDT 3C...
VOR RWY 6, AMDT 2B...
MSA 180 DEGREES INBOUND CW 090 DEGREES INBOUND MINIMUM ALTITUDE 1900. PERM WINDMILL 837FT MSL 22.1 NM SOUTHEAST OF MVY AIRPORT (2023-WTE-4908-OE).",KMVY,KZBW/QPIXX/I/NBO/A/000/999/4123N07036W005,KZBW,QPIXX,I,NBO,A,0.0,999.0,4123N07036W005,KMVY,2409261627,2609251626EST,,"MVY MARTHA'S VINEYARD, VINEYARD HAVEN, MA.
ILS OR LOC RWY 24, AMDT 3C...
VOR RWY 6, AMDT 2B...
MSA 180 DEGREES INBOUND CW 090 DEGREES INBOUND MINIMUM ALTITUDE 1900. PERM WINDMILL 837FT MSL 22.1 NM SOUTHEAST OF MVY AIRPORT (2023-WTE-4908-OE).",navaid,advisory
KMVY-6-4626,"Q) KZBW/QPIXX/I/NBO/A/000/999/4123N07036W005
A) KMVY
B) 2603061626
C) 2803071625EST
E) MVY MARTHA'S VINEYARD, VINEYARD HAVEN, MA.
ILS OR LOC RWY 24, AMDT 3C...
AUTOPILOT COUPLED APPROACH NA BELOW 400.",KMVY,KZBW/QPIXX/I/NBO/A/000/999/4123N07036W005,KZBW,QPIXX,I,NBO,A,0.0,999.0,4123N07036W005,KMVY,2603061626,2803071625EST,,"MVY MARTHA'S VINEYARD, VINEYARD HAVEN, MA.
ILS OR LOC RWY 24, AMDT 3C...
AUTOPILOT COUPLED APPROACH NA BELOW 400.",navaid,advisory
KMVY-03-033,"03/033 NOTAMR 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2603121435 
C) 2610301800EST 

E) TWY ALL SFC PAINTED HLDG PSN SIGNS FADED",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2603121435,2610301800EST,,TWY ALL SFC PAINTED HLDG PSN SIGNS FADED,taxiway,advisory
KMVY-04-023,"04/023 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2604151507 
C) 2610301500EST 

E) COMMERCIAL GA RAMP NONMOVEMENT AREA BDRY MARKINGS NOT STD",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2604151507,2610301500EST,,COMMERCIAL GA RAMP NONMOVEMENT AREA BDRY MARKINGS NOT STD,other,advisory
KMVY-07-020,"07/020 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2607140332 
C) 2607250330 

E) RWY 06 2000FT DIST REMAINING SIGN RIGHT SIDE NOT STD",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2607140332,2607250330,,RWY 06 2000FT DIST REMAINING SIGN RIGHT SIDE NOT STD,runway,advisory
KMVY-07-021,"07/021 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2607140334 
C) 2607250330 

E) RWY 24 3000FT DIST REMAINING SIGN LEFT SIDE NOT STD",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2607140334,2607250330,,RWY 24 3000FT DIST REMAINING SIGN LEFT SIDE NOT STD,runway,advisory
KMVY-07-022,"07/022 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2607140335 
C) 2607250330 

E) TWY C HLDG PSN SIGN FOR RWY 6/24 RIGHT SIDE NOT STD",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2607140335,2607250330,,TWY C HLDG PSN SIGN FOR RWY 6/24 RIGHT SIDE NOT STD,taxiway,advisory
KMVY-07-023,"07/023 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4123N07036W005 
A) KMVY 
B) 2607140350 
C) 2607250330 

E) RWY 15 TWY DIRECTION SIGN AT TWY A FOR TWY A LEFT SIDE NOT STD",KMVY,KZBW/QMMXX/V/M/A/000/999/4123N07036W005,KZBW,QMMXX,V,M,A,0.0,999.0,4123N07036W005,KMVY,2607140350,2607250330,,RWY 15 TWY DIRECTION SIGN AT TWY A FOR TWY A LEFT SIDE NOT STD,runway,advisory
KMVY-07-018,"07/018 NOTAMR 
Q) KZBW/QOBXX/IV/M//000//4123N07036W005 
A) KMVY 
B) 2607161100 
C) 2607162100EST 
E) CRANE (ASN 2025-ANE-1378-NRA) 412324N0703641W (0.2NM SSE MVY) 205FT (150FT AGL) FLAGGED",KMVY,KZBW/QOBXX/IV/M//000//4123N07036W005,KZBW,QOBXX,IV,M,,0.0,,4123N07036W005,KMVY,2607161100,2607162100EST,,CRANE (ASN 2025-ANE-1378-NRA) 412324N0703641W (0.2NM SSE MVY) 205FT (150FT AGL) FLAGGED,lighting,advisory
KEGE-12-128,"12/128 NOTAMR 
Q) KZDV//V/M/A/000/999/3938N10654W005 
A) KEGE 
B) 2512041821 
C) 2610311400 

E) AP WINDCONE SEGMENTED CIRCLE U/S",KEGE,KZDV//V/M/A/000/999/3938N10654W005,KZDV,,V,M,A,0.0,999.0,3938N10654W005,KEGE,2512041821,2610311400,,AP WINDCONE SEGMENTED CIRCLE U/S,lighting,advisory
KEGE-6-1572,"Q) KZDV/QPIXX/I/NBO/A/000/999/3938N10654W005
A) KEGE
B) 2601081234
C) 2608201233EST
E) EGE EAGLE COUNTY RGNL, EAGLE, CO.
LDA RWY 25, AMDT 1A...
ALTERNATE MINIMUMS SHOULD READ: LDA/GS: CAT A, B, C 1800-3; LDA: CAT A, B 2100-2 1/2, CAT C 2100-3.",KEGE,KZDV/QPIXX/I/NBO/A/000/999/3938N10654W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3938N10654W005,KEGE,2601081234,2608201233EST,,"EGE EAGLE COUNTY RGNL, EAGLE, CO.
LDA RWY 25, AMDT 1A...
ALTERNATE MINIMUMS SHOULD READ: LDA/GS: CAT A, B, C 1800-3; LDA: CAT A, B 2100-2 1/2, CAT C 2100-3.",navaid,advisory
KEGE-06-072,"06/072 NOTAMR 
Q) KZDV/QMNHW/IV/BO/A/000/999/3938N10654W005 
A) KEGE 
B) 2606301438 
C) 2610010100 

E) TXL B BTN NTL GUARD RAMP AND TXL B3 WIP CONST ADJ S EDGE LGTD AND BARRICADED",KEGE,KZDV/QMNHW/IV/BO/A/000/999/3938N10654W005,KZDV,QMNHW,IV,BO,A,0.0,999.0,3938N10654W005,KEGE,2606301438,2610010100,,TXL B BTN NTL GUARD RAMP AND TXL B3 WIP CONST ADJ S EDGE LGTD AND BARRICADED,other,advisory
KEGE-07-004,"07/004 NOTAMN 
Q) KZDV/QMXLC/IV/M/A/000/999/3938N10654W005 
A) KEGE 
B) 2607071400 
C) 2608202300 

E) TWY A BTN TWY A5 AND TWY C3 CLSDTWY C3RSTRCTN>0? TO|",KEGE,KZDV/QMXLC/IV/M/A/000/999/3938N10654W005,KZDV,QMXLC,IV,M,A,0.0,999.0,3938N10654W005,KEGE,2607071400,2608202300,,TWY A BTN TWY A5 AND TWY C3 CLSDTWY C3RSTRCTN>0? TO|,taxiway,advisory
KEGE-07-007,"07/007 NOTAMN 
Q) KZDV/QOBXX/IV/M//000//3938N10654W005 
A) KEGE 
B) 2607071610 
C) 2607220400 
E) CRANE (ASN 2026-ANM-3985-OE) 393860N1065534W (0.6NM NW EGE) 6553FT (150FT AGL) FLAGGED AND LGTD",KEGE,KZDV/QOBXX/IV/M//000//3938N10654W005,KZDV,QOBXX,IV,M,,0.0,,3938N10654W005,KEGE,2607071610,2607220400,,CRANE (ASN 2026-ANM-3985-OE) 393860N1065534W (0.6NM NW EGE) 6553FT (150FT AGL) FLAGGED AND LGTD,lighting,advisory
KEGE-6-4541,"Q) KZDV/QPIXX/I/NBO/A/000/999/3938N10654W005
A) KEGE
B) 2603261604
C) 2611051602EST
E) EGE EAGLE COUNTY RGNL, EAGLE, CO.
LDA RWY 25, AMDT 1A...
S-LDA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
ESJ LDA U/S.",KEGE,KZDV/QPIXX/I/NBO/A/000/999/3938N10654W005,KZDV,QPIXX,I,NBO,A,0.0,999.0,3938N10654W005,KEGE,2603261604,2611051602EST,,"EGE EAGLE COUNTY RGNL, EAGLE, CO.
LDA RWY 25, AMDT 1A...
S-LDA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
ESJ LDA U/S.",navaid,critical
KEGE-07-036,"07/036 NOTAMN 
Q) KZDV/QMMXX/V/M/A/000/999/3938N10654W005 
A) KEGE 
B) 2607150335 
C) 2607162300 

E) TWY A4 HLDG PSN SIGN WEST SIDE BTN RWY 07/25 AND TWY A LGT U/S",KEGE,KZDV/QMMXX/V/M/A/000/999/3938N10654W005,KZDV,QMMXX,V,M,A,0.0,999.0,3938N10654W005,KEGE,2607150335,2607162300,,TWY A4 HLDG PSN SIGN WEST SIDE BTN RWY 07/25 AND TWY A LGT U/S,taxiway,advisory
KEGE-07-030,"07/030 NOTAMN 
Q) KZDV/QOBXX/IV/M//000//3938N10654W005 
A) KEGE 
B) 2607151500 
C) 2607152000 
E) CRANE (ASN 2026-ANM-904-OE) 393912N1065031W (3.5NM E EGE) 6691FT (108FT AGL) NOT LGTD",KEGE,KZDV/QOBXX/IV/M//000//3938N10654W005,KZDV,QOBXX,IV,M,,0.0,,3938N10654W005,KEGE,2607151500,2607152000,,CRANE (ASN 2026-ANM-904-OE) 393912N1065031W (3.5NM E EGE) 6691FT (108FT AGL) NOT LGTD,lighting,advisory
KTEB-6-5455,"Q) KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005
A) KTEB
B) 2601161516
C) 2608281515EST
E) TEB TETERBORO, TETERBORO, NJ.
COPTER ILS Y OR LOC Y RWY 6, AMDT 3...
TDZE 5. H-ILS 6 DA 205, H-LOC 6 HAT 575.",KTEB,KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4051N07403W005,KTEB,2601161516,2608281515EST,,"TEB TETERBORO, TETERBORO, NJ.
COPTER ILS Y OR LOC Y RWY 6, AMDT 3...
TDZE 5. H-ILS 6 DA 205, H-LOC 6 HAT 575.",navaid,advisory
KTEB-6-5457,"Q) KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005
A) KTEB
B) 2601161517
C) 2608281517EST
E) TEB TETERBORO, TETERBORO, NJ.
RNAV (RNP) Z RWY 6, AMDT 1...
TDZE 5. RNP 0.30 DA 678.",KTEB,KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4051N07403W005,KTEB,2601161517,2608281517EST,,"TEB TETERBORO, TETERBORO, NJ.
RNAV (RNP) Z RWY 6, AMDT 1...
TDZE 5. RNP 0.30 DA 678.",navaid,advisory
KTEB-6-7629,"Q) KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005
A) KTEB
B) 2601272039
C) 2801272039EST
E) TEB TETERBORO, TETERBORO, NJ.
RNAV (GPS) X RWY 6, AMDT 3A...
TDZE 5. LPV DA 458, LNAV/VNAV DA 671, LNAV HAT 655.",KTEB,KZNY/QPIXX/I/NBO/A/000/999/4051N07403W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4051N07403W005,KTEB,2601272039,2801272039EST,,"TEB TETERBORO, TETERBORO, NJ.
RNAV (GPS) X RWY 6, AMDT 3A...
TDZE 5. LPV DA 458, LNAV/VNAV DA 671, LNAV HAT 655.",navaid,advisory
KTEB-6-2186,"Q) KZNY/QPDAO/I/NBO/A/000/999/4051N07403W005
A) KTEB
B) 2509081353
C) 2604201353EST
E) TEB TETERBORO, TETERBORO, NJ.
TETERBORO FOUR DEPARTURE...
NOTE: PARKE DEPARTURE VIA BWZ R-250 NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
BWZ VOR/DME U/S.",KTEB,KZNY/QPDAO/I/NBO/A/000/999/4051N07403W005,KZNY,QPDAO,I,NBO,A,0.0,999.0,4051N07403W005,KTEB,2509081353,2604201353EST,,"TEB TETERBORO, TETERBORO, NJ.
TETERBORO FOUR DEPARTURE...
NOTE: PARKE DEPARTURE VIA BWZ R-250 NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
BWZ VOR/DME U/S.",navaid,critical
KTEB-06-036,"06/036 NOTAMN 
 Q) KZNY/QOLAS/IV/M/AE/000/005/4051N07403W005 
 A) KTEB 
 B) 2606042212 
 C) 2608042359 
 E) TOWER LGT (ASR 1042783) 404817.00N0740626.00W (3.5NM SW TEB) 413.1FT (410.1FT AGL) U/S",KTEB,KZNY/QOLAS/IV/M/AE/000/005/4051N07403W005,KZNY,QOLAS,IV,M,AE,0.0,5.0,4051N07403W005,KTEB,2606042212,2608042359,,TOWER LGT (ASR 1042783) 404817.00N0740626.00W (3.5NM SW TEB) 413.1FT (410.1FT AGL) U/S,lighting,advisory
KTEB-06-062,"06/062 NOTAMN 
 Q) KZNY/QOLAS/IV/M/AE/000/003/4051N07403W005 
 A) KTEB 
 B) 2606062358 
 C) 2609042358 
 E) TOWER LGT (ASR 1237516) 404932.70N0740633.50W (2.7NM SW TEB) 230.0FT (129.9FT AGL) U/S",KTEB,KZNY/QOLAS/IV/M/AE/000/003/4051N07403W005,KZNY,QOLAS,IV,M,AE,0.0,3.0,4051N07403W005,KTEB,2606062358,2609042358,,TOWER LGT (ASR 1237516) 404932.70N0740633.50W (2.7NM SW TEB) 230.0FT (129.9FT AGL) U/S,lighting,advisory
KTEB-06-091,"06/091 NOTAMN 
Q) KZNY/QMMXX/V/M/A/000/999/4051N07403W005 
A) KTEB 
B) 2606121743 
C) 2608010400 

E) TWY L8 CL MARKINGS FADED",KTEB,KZNY/QMMXX/V/M/A/000/999/4051N07403W005,KZNY,QMMXX,V,M,A,0.0,999.0,4051N07403W005,KTEB,2606121743,2608010400,,TWY L8 CL MARKINGS FADED,taxiway,advisory
KTEB-06-092,"06/092 NOTAMN 
Q) KZNY/QMMXX/V/M/A/000/999/4051N07403W005 
A) KTEB 
B) 2606121744 
C) 2608010400 

E) TWY L CL MARKINGS BTN TWY K AND TWY L8 FADED",KTEB,KZNY/QMMXX/V/M/A/000/999/4051N07403W005,KZNY,QMMXX,V,M,A,0.0,999.0,4051N07403W005,KTEB,2606121744,2608010400,,TWY L CL MARKINGS BTN TWY K AND TWY L8 FADED,taxiway,advisory
KTEB-06-093,"06/093 NOTAMN 
Q) KZNY/QMMXX/V/M/A/000/999/4051N07403W005 
A) KTEB 
B) 2606121745 
C) 2608010400 

E) TWY P CL MARKINGS FADED",KTEB,KZNY/QMMXX/V/M/A/000/999/4051N07403W005,KZNY,QMMXX,V,M,A,0.0,999.0,4051N07403W005,KTEB,2606121745,2608010400,,TWY P CL MARKINGS FADED,taxiway,advisory
KTEB-06-106,"06/106 NOTAMR 
Q) KZNY/QCAAS/IV/B/AE/000/999/4051N07403W025 
A) KTEB 
B) 2606160104 
C) 2610022000EST 

E) REMOTE COM OUTLET 122.2 U/S",KTEB,KZNY/QCAAS/IV/B/AE/000/999/4051N07403W025,KZNY,QCAAS,IV,B,AE,0.0,999.0,4051N07403W025,KTEB,2606160104,2610022000EST,,REMOTE COM OUTLET 122.2 U/S,admin,advisory
KBED-6-5030,"Q) KZBW/QPIXX/I/NBO/A/000/999/4228N07117W005
A) KBED
B) 2601201551
C) 2609011551EST
E) BED LAURENCE G HANSCOM FLD, BEDFORD, MA.
ILS OR LOC RWY 29, AMDT 9B...
S-LOC 29 MDA 680/HAT 552 ALL CATS. VISIBILITY CAT C/D 1 1/8. VDP AT I-ULJ 1.30 DME; DISTANCE VDP TO THLD 1.58NM. TEMPORARY CRANE 367FT MSL 1.76NM EAST OF RWY 29 (2025-ANE-967-OE).",KBED,KZBW/QPIXX/I/NBO/A/000/999/4228N07117W005,KZBW,QPIXX,I,NBO,A,0.0,999.0,4228N07117W005,KBED,2601201551,2609011551EST,,"BED LAURENCE G HANSCOM FLD, BEDFORD, MA.
ILS OR LOC RWY 29, AMDT 9B...
S-LOC 29 MDA 680/HAT 552 ALL CATS. VISIBILITY CAT C/D 1 1/8. VDP AT I-ULJ 1.30 DME; DISTANCE VDP TO THLD 1.58NM. TEMPORARY CRANE 367FT MSL 1.76NM EAST OF RWY 29 (2025-ANE-967-OE).",navaid,advisory
KBED-06-013,"06/013 NOTAMR 
Q) KZBW/QFWXX/V/M/A/000/999/4228N07117W005 
A) KBED 
B) 2606040841 
C) 2609301800 

E) AP WINDCONE FOR RWY 29 LGT U/S",KBED,KZBW/QFWXX/V/M/A/000/999/4228N07117W005,KZBW,QFWXX,V,M,A,0.0,999.0,4228N07117W005,KBED,2606040841,2609301800,,AP WINDCONE FOR RWY 29 LGT U/S,lighting,advisory
KBED-06-012,"06/012 NOTAMR 
Q) KZBW//IV/M//000//4228N07117W005 
A) KBED 
B) 2606040841 
C) 2609301800 
E) POLE LGT (ASN UNKNOWN) 422806N0711636W ( 0.11NM SW (BEDICAO))( 143FT) ( 19FT AGL) U/S",KBED,KZBW//IV/M//000//4228N07117W005,KZBW,,IV,M,,0.0,,4228N07117W005,KBED,2606040841,2609301800,,POLE LGT (ASN UNKNOWN) 422806N0711636W ( 0.11NM SW (BEDICAO))( 143FT) ( 19FT AGL) U/S,lighting,advisory
KBED-06-053,"06/053 NOTAMN 
Q) KZBW/QMMXX/V/M/A/000/999/4228N07117W005 
A) KBED 
B) 2606191651 
C) 2608311800 

E) RWY 11/29 CL MARKINGS OBSC",KBED,KZBW/QMMXX/V/M/A/000/999/4228N07117W005,KZBW,QMMXX,V,M,A,0.0,999.0,4228N07117W005,KBED,2606191651,2608311800,,RWY 11/29 CL MARKINGS OBSC,runway,advisory
KBED-06-054,"06/054 NOTAMN 
 Q) KZBW/QOLAS/IV/M/AE/000/004/4228N07117W005 
 A) KBED 
 B) 2606201718 
 C) 2609181718 
 E) TOWER LGT (ASR 1240303) 422645.70N0711907.70W (2.0NM SW BED) 314.0FT (87.9FT AGL) U/S",KBED,KZBW/QOLAS/IV/M/AE/000/004/4228N07117W005,KZBW,QOLAS,IV,M,AE,0.0,4.0,4228N07117W005,KBED,2606201718,2609181718,,TOWER LGT (ASR 1240303) 422645.70N0711907.70W (2.0NM SW BED) 314.0FT (87.9FT AGL) U/S,lighting,advisory
KBED-06-055,"06/055 NOTAMN 
 Q) KZBW/QOLAS/IV/M/AE/000/004/4228N07117W005 
 A) KBED 
 B) 2606201718 
 C) 2609181718 
 E) TOWER LGT (ASR 1221859) 422624.40N0711800.40W (1.9NM SSW BED) 379.9FT (88.9FT AGL) U/S",KBED,KZBW/QOLAS/IV/M/AE/000/004/4228N07117W005,KZBW,QOLAS,IV,M,AE,0.0,4.0,4228N07117W005,KBED,2606201718,2609181718,,TOWER LGT (ASR 1221859) 422624.40N0711800.40W (1.9NM SSW BED) 379.9FT (88.9FT AGL) U/S,lighting,advisory
KBED-07-002,"07/002 NOTAMR 
Q) KZBW/QLIAS/IV/BO/A/000/999/4228N07117W005 
A) KBED 
B) 2607012058 
C) 2609252359 

E) RWY 23 RWY END ID LGT 
 U/S",KBED,KZBW/QLIAS/IV/BO/A/000/999/4228N07117W005,KZBW,QLIAS,IV,BO,A,0.0,999.0,4228N07117W005,KBED,2607012058,2609252359,,"RWY 23 RWY END ID LGT 
 U/S",runway,critical
KBED-07-013,"07/013 NOTAMN 
 Q) KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005 
 A) KBED 
 B) 2607090054 
 C) 2607240054 
 E) POWER LINE LGT (ASN 2021-ANE-7141-OE) 422803N0711533W (1.3NM E BED) 173FT (57FT AGL) U/S",KBED,KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005,KZBW,QOLAS,IV,M,AE,0.0,2.0,4228N07117W005,KBED,2607090054,2607240054,,POWER LINE LGT (ASN 2021-ANE-7141-OE) 422803N0711533W (1.3NM E BED) 173FT (57FT AGL) U/S,lighting,advisory
KBED-07-018,"07/018 NOTAMN 
 Q) KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005 
 A) KBED 
 B) 2607122222 
 C) 2607272222 
 E) POWER LINE LGT (ASN 2021-ANE-7143-OE) 422810N0711532W (1.3NM E BED) 175FT (61FT AGL) U/S",KBED,KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005,KZBW,QOLAS,IV,M,AE,0.0,2.0,4228N07117W005,KBED,2607122222,2607272222,,POWER LINE LGT (ASN 2021-ANE-7143-OE) 422810N0711532W (1.3NM E BED) 175FT (61FT AGL) U/S,lighting,advisory
KBED-07-023,"07/023 NOTAMN 
 Q) KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005 
 A) KBED 
 B) 2607142303 
 C) 2607292303 
 E) POWER LINE LGT (ASN 2021-ANE-7138-OE) 422746N0711534W (1.4NM ESE BED) 177FT (61FT AGL) U/S",KBED,KZBW/QOLAS/IV/M/AE/000/002/4228N07117W005,KZBW,QOLAS,IV,M,AE,0.0,2.0,4228N07117W005,KBED,2607142303,2607292303,,POWER LINE LGT (ASN 2021-ANE-7138-OE) 422746N0711534W (1.4NM ESE BED) 177FT (61FT AGL) U/S,lighting,advisory
KHPN-6-4747,"Q) KZNY/QPDCH/I/NBO/A/000/999/4104N07342W005
A) KHPN
B) 2404301307
C) 2412101307EST
E) HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
PROP ONE DEPARTURE...
COATE, ELIOT DEPARTURES NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SAX VORTAC U/S.",KHPN,KZNY/QPDCH/I/NBO/A/000/999/4104N07342W005,KZNY,QPDCH,I,NBO,A,0.0,999.0,4104N07342W005,KHPN,2404301307,2412101307EST,,"HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
PROP ONE DEPARTURE...
COATE, ELIOT DEPARTURES NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SAX VORTAC U/S.",navaid,critical
KHPN-03-058,"03/058 NOTAMR 
Q) KZNY/QMXLC/IV/M/A/000/999/4104N07342W005 
A) KHPN 
B) 2603090000 
C) 2611011200 
 D) DLY 0000-1200 

E) TWY K BTN APCH END RWY 29 AND TWY A CLSDTWY ARSTRCTN>0? TO| FOR ACFT PRKG",KHPN,KZNY/QMXLC/IV/M/A/000/999/4104N07342W005,KZNY,QMXLC,IV,M,A,0.0,999.0,4104N07342W005,KHPN,2603090000,2611011200,DLY 0000-1200,TWY K BTN APCH END RWY 29 AND TWY A CLSDTWY ARSTRCTN>0? TO| FOR ACFT PRKG,taxiway,advisory
KHPN-6-5381,"Q) KZNY/QPDCH/I/NBO/A/000/999/4104N07342W005
A) KHPN
B) 2403121409
C) 2603121408EST
E) HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
WESTCHESTER EIGHT DEPARTURE...
WHITE DEPARTURES: NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
COL VOR U/S.",KHPN,KZNY/QPDCH/I/NBO/A/000/999/4104N07342W005,KZNY,QPDCH,I,NBO,A,0.0,999.0,4104N07342W005,KHPN,2403121409,2603121408EST,,"HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
WESTCHESTER EIGHT DEPARTURE...
WHITE DEPARTURES: NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
COL VOR U/S.",navaid,critical
